id	speaker_id	filename	sentence	gender	age	native_language	dialect	created_at	is_valid	empty	duration	sample_rate	size	user_agent
3301985	031365	031365-3301985.wav	nafn – stofn	female	40-49	Icelandic	NAN	2023-10-03 12:40:32	NAN	0.0	3.28533	48000.0	315436.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.47
3296993	031263	031263-3296993.wav	nafn – stofn	female	20-29	English	NAN	2023-07-04 15:12:36	NAN	0.0	1.92	48000.0	184364.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3297528	031276	031276-3297528.wav	nafn – stofn	female	30-39	English	NAN	2023-07-06 13:38:34	NAN	0.0	1.83467	48000.0	176172.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20F75 [FBAN/FBIOS;FBDV/iPhone14,6;FBMD/iPhone;FBSN/iOS;FBSV/16.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]
3298488	031284	031284-3298488.wav	nafn – stofn	male	20-29	English	NAN	2023-07-07 04:53:26	NAN	0.0	2.688	48000.0	258092.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3298970	031293	031293-3298970.wav	nafn – stofn	female	30-39	English	NAN	2023-07-08 21:25:35	NAN	0.0	2.56	16000.0	81964.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36
3299189	031295	031295-3299189.wav	nafn – stofn	female	40-49	Russia	NAN	2023-07-10 15:47:27	NAN	0.0	2.688	16000.0	86060.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
3299608	031298	031298-3299608.wav	nafn – stofn	male	20-29	Hungarian	NAN	2023-07-13 09:38:33	NAN	0.0	1.74933	48000.0	167980.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 [FBAN/FBIOS;FBDV/iPhone10,4;FBMD/iPhone;FBSN/iOS;FBSV/16.2;FBSS/2;FBID/phone;FBLC/hu_HU;FBOP/5]
3299771	031300	031300-3299771.wav	nafn – stofn	male	60-69	English	NAN	2023-07-26 21:36:42	NAN	0.0	2.21867	48000.0	213036.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15
3300077	031313	031313-3300077.wav	nafn – stofn	female	60-69	Norwegian	NAN	2023-09-11 16:00:03	NAN	0.0	3.2	48000.0	307244.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300212	031315	031315-3300212.wav	nafn – stofn	female	40-49	Lithuanian	NAN	2023-09-11 18:33:12	NAN	0.0	2.47467	48000.0	237612.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300792	031333	031333-3300792.wav	nafn – stofn	female	40-49	English	NAN	2023-09-13 09:24:19	NAN	0.0	3.01859	44100.0	266284.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15
3301175	031343	031343-3301175.wav	nafn – stofn	female	20-29	Filipino	NAN	2023-09-15 10:28:38	NAN	0.0	4.224	16000.0	135212.0	Mozilla/5.0 (iPad; CPU OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.104 Mobile/15E148 Safari/604.1
3302213	031369	031369-3302213.wav	nafn – stofn	female	20-29	Spanish	NAN	2023-10-19 21:22:46	NAN	0.0	3.41333	48000.0	327724.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36
3302642	031376	031376-3302642.wav	nafn – stofn	male	30-39	English	NAN	2023-10-23 13:50:30	NAN	0.0	2.304	48000.0	221228.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36
3303786	031410	031410-3303786.wav	nafn – stofn	male	40-49	English	NAN	2024-01-29 19:49:49	NAN	0.0	2.09067	48000.0	200748.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
3295757	031234	031234-3295757.wav	regla – lögregla	male	20-29	Icelandic	NAN	2023-07-02 13:35:17	NAN	0.0	2.432	48000.0	233516.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3296642	031254	031254-3296642.wav	regla – lögregla	male	40-49	Icelandic	NAN	2023-07-03 20:32:57	NAN	0.0	3.11467	48000.0	299052.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15
3297862	031282	031282-3297862.wav	regla – lögregla	female	20-29	Icelandic	NAN	2023-07-06 22:15:50	NAN	0.0	5.12	16000.0	163884.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36
3297949	031283	031283-3297949.wav	regla – lögregla	male	20-29	Icelandic	NAN	2023-07-07 00:42:40	NAN	0.0	2.00533	48000.0	192556.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3301043	031342	031342-3301043.wav	regla – lögregla	female	20-29	Icelandic	NAN	2023-09-14 21:13:57	NAN	0.0	4.096	48000.0	393260.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.1 Safari/605.1.15
3301462	031349	031349-3301462.wav	regla – lögregla	female	40-49	Icelandic	NAN	2023-09-17 14:20:07	NAN	0.0	3.968	16000.0	127020.0	Mozilla/5.0 (Linux; Android 11; SM-A705FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/116.0.0.0 Mobile Safari/537.36
3296104	031243	031243-3296104.wav	regla – lögregla	female	40-49	Italian	NAN	2023-07-03 11:41:30	NAN	0.0	3.968	48000.0	380972.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
3296581	031255	031255-3296581.wav	regla – lögregla	male	40-49	Danish	NAN	2023-07-03 20:27:29	NAN	0.0	6.05867	48000.0	581676.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15
3296989	031263	031263-3296989.wav	regla – lögregla	female	20-29	English	NAN	2023-07-04 15:12:08	NAN	0.0	2.56	48000.0	245804.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3297284	031265	031265-3297284.wav	regla – lögregla	female	40-49	Russia	NAN	2023-07-06 08:09:34	NAN	0.0	7.296	48000.0	700460.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15
3297536	031276	031276-3297536.wav	regla – lögregla	female	30-39	English	NAN	2023-07-06 13:38:57	NAN	0.0	2.13333	48000.0	204844.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20F75 [FBAN/FBIOS;FBDV/iPhone14,6;FBMD/iPhone;FBSN/iOS;FBSV/16.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]
3297738	031278	031278-3297738.wav	regla – lögregla	male	40-49	English	NAN	2023-07-06 16:22:21	NAN	0.0	5.12	48000.0	491564.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3298098	031284	031284-3298098.wav	regla – lögregla	male	20-29	English	NAN	2023-07-07 01:14:52	NAN	0.0	2.90133	48000.0	278572.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3299629	031298	031298-3299629.wav	regla – lögregla	male	20-29	Hungarian	NAN	2023-07-13 09:40:05	NAN	0.0	2.73067	48000.0	262188.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 [FBAN/FBIOS;FBDV/iPhone10,4;FBMD/iPhone;FBSN/iOS;FBSV/16.2;FBSS/2;FBID/phone;FBLC/hu_HU;FBOP/5]
3300822	031334	031334-3300822.wav	regla – lögregla	female	30-39	Filipino	NAN	2023-09-13 12:42:59	NAN	0.0	3.49867	48000.0	335916.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3301161	031343	031343-3301161.wav	regla – lögregla	female	20-29	Filipino	NAN	2023-09-15 10:27:22	NAN	0.0	2.176	16000.0	69676.0	Mozilla/5.0 (iPad; CPU OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.104 Mobile/15E148 Safari/604.1
3301951	031363	031363-3301951.wav	regla – lögregla	female	40-49	other	NAN	2023-09-28 08:40:13	NAN	0.0	9.344	16000.0	299052.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36
3302161	031366	031366-3302161.wav	regla – lögregla	female	40-49	Polish	NAN	2023-10-04 10:37:13	NAN	0.0	3.54133	48000.0	340012.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
3303866	031410	031410-3303866.wav	regla – lögregla	male	40-49	English	NAN	2024-01-29 19:57:59	NAN	0.0	2.98667	48000.0	286764.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
3295431	031233	031233-3295431.wav	hagl – rugl	female	60-69	Icelandic	NAN	2023-07-01 17:21:43	NAN	0.0	3.39011	44100.0	299052.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:107.0) Gecko/20100101 Firefox/107.0
3295669	031234	031234-3295669.wav	hagl – rugl	male	20-29	Icelandic	NAN	2023-07-02 13:28:53	NAN	0.0	2.09067	48000.0	200748.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3297116	021369	021369-3297116.wav	hagl – rugl	female	60-69	Icelandic	NAN	2023-07-04 16:28:24	NAN	0.0	2.85867	48000.0	274476.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0
3303219	031388	031388-3303219.wav	hagl – rugl	male	40-49	Icelandic	NAN	2023-12-12 14:29:08	NAN	0.0	3.584	16000.0	114732.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36
3295986	031239	031239-3295986.wav	hagl – rugl	female	60-69	Danish	NAN	2023-07-03 10:12:48	NAN	0.0	2.176	16000.0	69676.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
3297818	031281	031281-3297818.wav	hagl – rugl	female	40-49	German	NAN	2023-07-06 20:21:24	NAN	0.0	2.18268	44100.0	192556.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B110 [FBAN/FBIOS;FBDV/iPhone12,8;FBMD/iPhone;FBSN/iOS;FBSV/16.1.2;FBSS/2;FBID/phone;FBLC/de_DE;FBOP/5]
3298354	031284	031284-3298354.wav	hagl – rugl	male	20-29	English	NAN	2023-07-07 04:32:17	NAN	0.0	1.87733	48000.0	180268.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3299103	031295	031295-3299103.wav	hagl – rugl	female	40-49	Russia	NAN	2023-07-10 15:28:37	NAN	0.0	2.56	16000.0	81964.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
3299274	031297	031297-3299274.wav	hagl – rugl	male	30-39	katalonska	NAN	2023-07-12 20:51:08	NAN	0.0	3.66933	48000.0	352300.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20F75 [FBAN/FBIOS;FBDV/iPhone13,2;FBMD/iPhone;FBSN/iOS;FBSV/16.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]
3299422	031298	031298-3299422.wav	hagl – rugl	male	20-29	Hungarian	NAN	2023-07-13 09:16:15	NAN	0.0	2.38933	48000.0	229420.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 [FBAN/FBIOS;FBDV/iPhone10,4;FBMD/iPhone;FBSN/iOS;FBSV/16.2;FBSS/2;FBID/phone;FBLC/hu_HU;FBOP/5]
3299962	031311	031311-3299962.wav	hagl – rugl	female	20-29	German	NAN	2023-09-11 15:52:05	NAN	0.0	2.85867	48000.0	274476.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1
3300002	031312	031312-3300002.wav	hagl – rugl	male	20-29	Russia	NAN	2023-09-11 15:54:14	NAN	0.0	2.51733	48000.0	241708.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300083	031313	031313-3300083.wav	hagl – rugl	female	60-69	Norwegian	NAN	2023-09-11 16:13:47	NAN	0.0	3.11467	48000.0	299052.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300322	031320	031320-3300322.wav	hagl – rugl	female	20-29	Portuguese	NAN	2023-09-11 21:10:21	NAN	0.0	3.11467	48000.0	299052.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300725	031331	031331-3300725.wav	hagl – rugl	male	20-29	English	NAN	2023-09-12 19:47:39	NAN	0.0	2.688	48000.0	258092.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.76
3300736	031332	031332-3300736.wav	hagl – rugl	male	20-29	Chinese	NAN	2023-09-12 20:34:48	NAN	0.0	3.62667	48000.0	348204.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3301538	031350	031350-3301538.wav	hagl – rugl	female	40-49	Spanish	NAN	2023-09-17 20:40:35	NAN	0.0	3.54133	48000.0	340012.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3301721	031356	031356-3301721.wav	hagl – rugl	female	30-39	Arabic	NAN	2023-09-22 19:05:56	NAN	0.0	11.1787	48000.0	1073196.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3302199	031369	031369-3302199.wav	hagl – rugl	female	20-29	Spanish	NAN	2023-10-19 21:21:08	NAN	0.0	4.01067	48000.0	385068.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36
3302536	031374	031374-3302536.wav	hagl – rugl	female	40-49	English	NAN	2023-10-23 12:23:45	NAN	0.0	1.57867	48000.0	151596.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36
3302803	031378	031378-3302803.wav	hagl – rugl	male	20-29	English	NAN	2023-10-23 19:47:14	NAN	0.0	2.85867	48000.0	274476.0	Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1
3295465	031233	031233-3295465.wav	rigna – þögn	female	60-69	Icelandic	NAN	2023-07-01 17:26:12	NAN	0.0	2.69352	44100.0	237612.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:107.0) Gecko/20100101 Firefox/107.0
3295618	031234	031234-3295618.wav	rigna – þögn	male	20-29	Icelandic	NAN	2023-07-02 13:24:49	NAN	0.0	2.34667	48000.0	225324.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3296531	031254	031254-3296531.wav	rigna – þögn	male	40-49	Icelandic	NAN	2023-07-03 20:23:58	NAN	0.0	3.79733	48000.0	364588.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15
3299881	031308	031308-3299881.wav	rigna – þögn	male	40-49	Icelandic	NAN	2023-09-11 13:38:09	NAN	0.0	2.77333	48000.0	266284.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3301454	031349	031349-3301454.wav	rigna – þögn	female	40-49	Icelandic	NAN	2023-09-17 14:18:44	NAN	0.0	3.2	16000.0	102444.0	Mozilla/5.0 (Linux; Android 11; SM-A705FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/116.0.0.0 Mobile Safari/537.36
3303874	031174	031174-3303874.wav	rigna – þögn	male	30-39	Icelandic	NAN	2024-02-07 02:44:16	NAN	0.0	2.04336	44100.0	180268.0	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:120.0) Gecko/20100101 Firefox/120.0
3296242	031247	031247-3296242.wav	rigna – þögn	female	40-49	English	NAN	2023-07-03 14:59:19	NAN	0.0	3.712	48000.0	356396.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1
3296733	031244	031244-3296733.wav	rigna – þögn	female	30-39	Spanish	NAN	2023-07-03 22:35:00	NAN	0.0	2.18268	44100.0	192556.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B101 [FBAN/FBIOS;FBDV/iPhone12,8;FBMD/iPhone;FBSN/iOS;FBSV/16.1.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]
3296947	031263	031263-3296947.wav	rigna – þögn	female	20-29	English	NAN	2023-07-04 15:09:22	NAN	0.0	2.816	48000.0	270380.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3297632	031278	031278-3297632.wav	rigna – þögn	male	40-49	English	NAN	2023-07-06 16:02:24	NAN	0.0	3.584	48000.0	344108.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3297769	031281	031281-3297769.wav	rigna – þögn	female	40-49	German	NAN	2023-07-06 20:16:36	NAN	0.0	3.06503	44100.0	270380.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20B110 [FBAN/FBIOS;FBDV/iPhone12,8;FBMD/iPhone;FBSN/iOS;FBSV/16.1.2;FBSS/2;FBID/phone;FBLC/de_DE;FBOP/5]
3298241	031284	031284-3298241.wav	rigna – þögn	male	20-29	English	NAN	2023-07-07 04:19:18	NAN	0.0	2.176	48000.0	208940.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.67
3299137	031295	031295-3299137.wav	rigna – þögn	female	40-49	Russia	NAN	2023-07-10 15:33:49	NAN	0.0	2.432	16000.0	77868.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Mobile Safari/537.36
3299463	031298	031298-3299463.wav	rigna – þögn	male	20-29	Hungarian	NAN	2023-07-13 09:24:29	NAN	0.0	2.34667	48000.0	225324.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20C65 [FBAN/FBIOS;FBDV/iPhone10,4;FBMD/iPhone;FBSN/iOS;FBSV/16.2;FBSS/2;FBID/phone;FBLC/hu_HU;FBOP/5]
3299790	031303	031303-3299790.wav	rigna – þögn	male	30-39	Italian	NAN	2023-08-07 12:25:22	NAN	0.0	11.1787	48000.0	1073196.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0
3299963	031312	031312-3299963.wav	rigna – þögn	male	20-29	Russia	NAN	2023-09-11 15:52:07	NAN	0.0	2.56	48000.0	245804.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300047	031311	031311-3300047.wav	rigna – þögn	female	20-29	German	NAN	2023-09-11 15:57:22	NAN	0.0	2.73067	48000.0	262188.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1
3300355	031320	031320-3300355.wav	rigna – þögn	female	20-29	Portuguese	NAN	2023-09-11 21:13:54	NAN	0.0	3.712	48000.0	356396.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3300711	031331	031331-3300711.wav	rigna – þögn	male	20-29	English	NAN	2023-09-12 19:46:30	NAN	0.0	2.51733	48000.0	241708.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36 Edg/116.0.1938.76
3300803	031334	031334-3300803.wav	rigna – þögn	female	30-39	Filipino	NAN	2023-09-13 12:39:32	NAN	0.0	2.85867	48000.0	274476.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3301602	031353	031353-3301602.wav	rigna – þögn	female	20-29	German	NAN	2023-09-19 11:44:32	NAN	0.0	2.816	48000.0	270380.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0
3302793	031378	031378-3302793.wav	rigna – þögn	male	20-29	English	NAN	2023-10-23 19:46:09	NAN	0.0	2.13333	48000.0	204844.0	Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1
3303664	031410	031410-3303664.wav	rigna – þögn	male	40-49	English	NAN	2024-01-29 19:36:05	NAN	0.0	2.60267	48000.0	249900.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36
3295193	031233	031233-3295193.wav	skyggni – skyggn	female	60-69	Icelandic	NAN	2023-07-01 10:37:33	NAN	0.0	4.73687	44100.0	417836.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:107.0) Gecko/20100101 Firefox/107.0
3295883	031236	031236-3295883.wav	skyggni – skyggn	male	30-39	Icelandic	NAN	2023-07-03 08:37:51	NAN	0.0	4.352	16000.0	139308.0	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36
3297054	021369	021369-3297054.wav	skyggni – skyggn	female	60-69	Icelandic	NAN	2023-07-04 16:07:34	NAN	0.0	3.75467	48000.0	360492.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0
3299868	031308	031308-3299868.wav	skyggni – skyggn	male	40-49	Icelandic	NAN	2023-09-11 13:36:55	NAN	0.0	2.77333	48000.0	266284.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36
3296875	031261	031261-3296875.wav	skyggni – skyggn	male	20-29	English	NAN	2023-07-04 13:30:03	NAN	0.0	4.36535	44100.0	385068.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15
3296904	031262	031262-3296904.wav	skyggni – skyggn	male	20-29	English	NAN	2023-07-04 13:34:13	NAN	0.0	3.88267	48000.0	372780.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36
3297564	031276	031276-3297564.wav	skyggni – skyggn	female	30-39	English	NAN	2023-07-06 13:41:03	NAN	0.0	1.83467	48000.0	176172.0	Mozilla/5.0 (iPhone; CPU iPhone OS 16_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20F75 [FBAN/FBIOS;FBDV/iPhone14,6;FBMD/iPhone;FBSN/iOS;FBSV/16.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]
